"Date","AQS_SITE_ID","POC","Daily Mean PM2.5 Concentration","UNITS","DAILY_AQI_VALUE","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"07/02/2016","120013011","3","5.7","ug/m3 LC","24","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","23540","Gainesville, FL","12","Florida","001","Alachua","29.54472200081","-82.296111"
"07/03/2016","120013011","3","8.3","ug/m3 LC","35","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","23540","Gainesville, FL","12","Florida","001","Alachua","29.54472200081","-82.296111"
"07/04/2016","120013011","3","8.9","ug/m3 LC","37","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","23540","Gainesville, FL","12","Florida","001","Alachua","29.54472200081","-82.296111"
"07/05/2016","120013011","3","9","ug/m3 LC","38","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","23540","Gainesville, FL","12","Florida","001","Alachua","29.54472200081","-82.296111"
"07/06/2016","120013011","3","8.5","ug/m3 LC","35","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","23540","Gainesville, FL","12","Florida","001","Alachua","29.54472200081","-82.296111"
"07/07/2016","120013011","3","9.7","ug/m3 LC","40","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","23540","Gainesville, FL","12","Florida","001","Alachua","29.54472200081","-82.296111"
"07/08/2016","120013011","3","9.2","ug/m3 LC","38","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","23540","Gainesville, FL","12","Florida","001","Alachua","29.54472200081","-82.296111"
"07/09/2016","120013011","3","9.9","ug/m3 LC","41","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","23540","Gainesville, FL","12","Florida","001","Alachua","29.54472200081","-82.296111"
"07/10/2016","120013011","3","10.6","ug/m3 LC","44","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","23540","Gainesville, FL","12","Florida","001","Alachua","29.54472200081","-82.296111"
"07/11/2016","120013011","3","12.7","ug/m3 LC","52","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","23540","Gainesville, FL","12","Florida","001","Alachua","29.54472200081","-82.296111"
"07/12/2016","120013011","3","8.2","ug/m3 LC","34","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","23540","Gainesville, FL","12","Florida","001","Alachua","29.54472200081","-82.296111"
"07/13/2016","120013011","3","7.4","ug/m3 LC","31","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","23540","Gainesville, FL","12","Florida","001","Alachua","29.54472200081","-82.296111"
"07/14/2016","120013011","3","7.9","ug/m3 LC","33","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","23540","Gainesville, FL","12","Florida","001","Alachua","29.54472200081","-82.296111"
"07/15/2016","120013011","3","7.1","ug/m3 LC","30","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","23540","Gainesville, FL","12","Florida","001","Alachua","29.54472200081","-82.296111"
"07/16/2016","120013011","3","7.3","ug/m3 LC","30","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","23540","Gainesville, FL","12","Florida","001","Alachua","29.54472200081","-82.296111"
"07/17/2016","120013011","3","6.2","ug/m3 LC","26","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","23540","Gainesville, FL","12","Florida","001","Alachua","29.54472200081","-82.296111"
"07/18/2016","120013011","3","6","ug/m3 LC","25","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","23540","Gainesville, FL","12","Florida","001","Alachua","29.54472200081","-82.296111"
"07/19/2016","120013011","3","5.3","ug/m3 LC","22","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","23540","Gainesville, FL","12","Florida","001","Alachua","29.54472200081","-82.296111"
"07/20/2016","120013011","3","6.6","ug/m3 LC","28","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","23540","Gainesville, FL","12","Florida","001","Alachua","29.54472200081","-82.296111"
"07/21/2016","120013011","3","8.5","ug/m3 LC","35","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","23540","Gainesville, FL","12","Florida","001","Alachua","29.54472200081","-82.296111"
"07/22/2016","120013011","3","9.1","ug/m3 LC","38","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","23540","Gainesville, FL","12","Florida","001","Alachua","29.54472200081","-82.296111"
"07/23/2016","120013011","3","7","ug/m3 LC","29","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","23540","Gainesville, FL","12","Florida","001","Alachua","29.54472200081","-82.296111"
"07/24/2016","120013011","3","7.8","ug/m3 LC","33","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","23540","Gainesville, FL","12","Florida","001","Alachua","29.54472200081","-82.296111"
"07/25/2016","120013011","3","6.2","ug/m3 LC","26","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","23540","Gainesville, FL","12","Florida","001","Alachua","29.54472200081","-82.296111"
"07/26/2016","120013011","3","7.3","ug/m3 LC","30","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","23540","Gainesville, FL","12","Florida","001","Alachua","29.54472200081","-82.296111"
"07/27/2016","120013011","3","10.8","ug/m3 LC","45","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","23540","Gainesville, FL","12","Florida","001","Alachua","29.54472200081","-82.296111"
"07/28/2016","120013011","3","10.8","ug/m3 LC","45","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","23540","Gainesville, FL","12","Florida","001","Alachua","29.54472200081","-82.296111"
"07/29/2016","120013011","3","10.3","ug/m3 LC","43","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","23540","Gainesville, FL","12","Florida","001","Alachua","29.54472200081","-82.296111"
"07/30/2016","120013011","3","8.3","ug/m3 LC","35","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","23540","Gainesville, FL","12","Florida","001","Alachua","29.54472200081","-82.296111"
"07/31/2016","120013011","3","9.1","ug/m3 LC","38","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","23540","Gainesville, FL","12","Florida","001","Alachua","29.54472200081","-82.296111"
"08/01/2016","120013011","3","6.8","ug/m3 LC","28","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","23540","Gainesville, FL","12","Florida","001","Alachua","29.54472200081","-82.296111"
"08/02/2016","120013011","3","12.2","ug/m3 LC","51","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","23540","Gainesville, FL","12","Florida","001","Alachua","29.54472200081","-82.296111"
"08/03/2016","120013011","3","12.9","ug/m3 LC","53","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","23540","Gainesville, FL","12","Florida","001","Alachua","29.54472200081","-82.296111"
"08/04/2016","120013011","3","7.2","ug/m3 LC","30","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","23540","Gainesville, FL","12","Florida","001","Alachua","29.54472200081","-82.296111"
"08/05/2016","120013011","3","6.7","ug/m3 LC","28","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","23540","Gainesville, FL","12","Florida","001","Alachua","29.54472200081","-82.296111"
"08/06/2016","120013011","3","6.7","ug/m3 LC","28","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","23540","Gainesville, FL","12","Florida","001","Alachua","29.54472200081","-82.296111"
"08/07/2016","120013011","3","5.5","ug/m3 LC","23","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","23540","Gainesville, FL","12","Florida","001","Alachua","29.54472200081","-82.296111"
"08/08/2016","120013011","3","5.3","ug/m3 LC","22","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","23540","Gainesville, FL","12","Florida","001","Alachua","29.54472200081","-82.296111"
"08/09/2016","120013011","3","5.6","ug/m3 LC","23","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","23540","Gainesville, FL","12","Florida","001","Alachua","29.54472200081","-82.296111"
"08/10/2016","120013011","3","6.5","ug/m3 LC","27","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","23540","Gainesville, FL","12","Florida","001","Alachua","29.54472200081","-82.296111"
"08/11/2016","120013011","3","5.8","ug/m3 LC","24","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","23540","Gainesville, FL","12","Florida","001","Alachua","29.54472200081","-82.296111"
"08/12/2016","120013011","3","5","ug/m3 LC","21","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","23540","Gainesville, FL","12","Florida","001","Alachua","29.54472200081","-82.296111"
"08/13/2016","120013011","3","5","ug/m3 LC","21","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","23540","Gainesville, FL","12","Florida","001","Alachua","29.54472200081","-82.296111"
"08/14/2016","120013011","3","4.6","ug/m3 LC","19","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","23540","Gainesville, FL","12","Florida","001","Alachua","29.54472200081","-82.296111"
"08/15/2016","120013011","3","5.1","ug/m3 LC","21","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","23540","Gainesville, FL","12","Florida","001","Alachua","29.54472200081","-82.296111"
"08/16/2016","120013011","3","4.4","ug/m3 LC","18","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","23540","Gainesville, FL","12","Florida","001","Alachua","29.54472200081","-82.296111"
"08/17/2016","120013011","3","5.1","ug/m3 LC","21","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","23540","Gainesville, FL","12","Florida","001","Alachua","29.54472200081","-82.296111"
"08/18/2016","120013011","3","6","ug/m3 LC","25","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","23540","Gainesville, FL","12","Florida","001","Alachua","29.54472200081","-82.296111"
"08/19/2016","120013011","3","7.7","ug/m3 LC","32","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","23540","Gainesville, FL","12","Florida","001","Alachua","29.54472200081","-82.296111"
"08/20/2016","120013011","3","6.6","ug/m3 LC","28","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","23540","Gainesville, FL","12","Florida","001","Alachua","29.54472200081","-82.296111"
"08/21/2016","120013011","3","6","ug/m3 LC","25","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","23540","Gainesville, FL","12","Florida","001","Alachua","29.54472200081","-82.296111"
"08/22/2016","120013011","3","6.3","ug/m3 LC","26","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","23540","Gainesville, FL","12","Florida","001","Alachua","29.54472200081","-82.296111"
"08/23/2016","120013011","3","7.8","ug/m3 LC","33","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","23540","Gainesville, FL","12","Florida","001","Alachua","29.54472200081","-82.296111"
"08/24/2016","120013011","3","5.6","ug/m3 LC","23","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","23540","Gainesville, FL","12","Florida","001","Alachua","29.54472200081","-82.296111"
"08/25/2016","120013011","3","5.7","ug/m3 LC","24","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","23540","Gainesville, FL","12","Florida","001","Alachua","29.54472200081","-82.296111"
"08/26/2016","120013011","3","5.3","ug/m3 LC","22","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","23540","Gainesville, FL","12","Florida","001","Alachua","29.54472200081","-82.296111"
"08/27/2016","120013011","3","5.4","ug/m3 LC","23","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","23540","Gainesville, FL","12","Florida","001","Alachua","29.54472200081","-82.296111"
"08/28/2016","120013011","3","4.8","ug/m3 LC","20","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","23540","Gainesville, FL","12","Florida","001","Alachua","29.54472200081","-82.296111"
"08/29/2016","120013011","3","5","ug/m3 LC","21","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","23540","Gainesville, FL","12","Florida","001","Alachua","29.54472200081","-82.296111"
"08/30/2016","120013011","3","4","ug/m3 LC","17","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","23540","Gainesville, FL","12","Florida","001","Alachua","29.54472200081","-82.296111"
"08/31/2016","120013011","3","4.7","ug/m3 LC","20","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","23540","Gainesville, FL","12","Florida","001","Alachua","29.54472200081","-82.296111"
"09/01/2016","120013011","3","6.4","ug/m3 LC","27","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","23540","Gainesville, FL","12","Florida","001","Alachua","29.54472200081","-82.296111"
"09/04/2016","120013011","3","4.4","ug/m3 LC","18","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","23540","Gainesville, FL","12","Florida","001","Alachua","29.54472200081","-82.296111"
"09/05/2016","120013011","3","7.1","ug/m3 LC","30","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","23540","Gainesville, FL","12","Florida","001","Alachua","29.54472200081","-82.296111"
"09/07/2016","120013011","3","5.7","ug/m3 LC","24","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","23540","Gainesville, FL","12","Florida","001","Alachua","29.54472200081","-82.296111"
"09/08/2016","120013011","3","5.5","ug/m3 LC","23","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","23540","Gainesville, FL","12","Florida","001","Alachua","29.54472200081","-82.296111"
"09/09/2016","120013011","3","5.9","ug/m3 LC","25","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","23540","Gainesville, FL","12","Florida","001","Alachua","29.54472200081","-82.296111"
"09/10/2016","120013011","3","5.7","ug/m3 LC","24","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","23540","Gainesville, FL","12","Florida","001","Alachua","29.54472200081","-82.296111"
"09/11/2016","120013011","3","5.3","ug/m3 LC","22","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","23540","Gainesville, FL","12","Florida","001","Alachua","29.54472200081","-82.296111"
"09/12/2016","120013011","3","4","ug/m3 LC","17","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","23540","Gainesville, FL","12","Florida","001","Alachua","29.54472200081","-82.296111"
"09/13/2016","120013011","3","3.6","ug/m3 LC","15","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","23540","Gainesville, FL","12","Florida","001","Alachua","29.54472200081","-82.296111"
"09/14/2016","120013011","3","5.7","ug/m3 LC","24","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","23540","Gainesville, FL","12","Florida","001","Alachua","29.54472200081","-82.296111"
"09/15/2016","120013011","3","5.2","ug/m3 LC","22","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","23540","Gainesville, FL","12","Florida","001","Alachua","29.54472200081","-82.296111"
"09/16/2016","120013011","3","5.7","ug/m3 LC","24","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","23540","Gainesville, FL","12","Florida","001","Alachua","29.54472200081","-82.296111"
"09/17/2016","120013011","3","7","ug/m3 LC","29","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","23540","Gainesville, FL","12","Florida","001","Alachua","29.54472200081","-82.296111"
"09/18/2016","120013011","3","6.5","ug/m3 LC","27","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","23540","Gainesville, FL","12","Florida","001","Alachua","29.54472200081","-82.296111"
"09/19/2016","120013011","3","5","ug/m3 LC","21","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","23540","Gainesville, FL","12","Florida","001","Alachua","29.54472200081","-82.296111"
"09/20/2016","120013011","3","3.9","ug/m3 LC","16","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","23540","Gainesville, FL","12","Florida","001","Alachua","29.54472200081","-82.296111"
"09/21/2016","120013011","3","6.9","ug/m3 LC","29","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","23540","Gainesville, FL","12","Florida","001","Alachua","29.54472200081","-82.296111"
"09/22/2016","120013011","3","7.6","ug/m3 LC","32","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","23540","Gainesville, FL","12","Florida","001","Alachua","29.54472200081","-82.296111"
"09/23/2016","120013011","3","6","ug/m3 LC","25","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","23540","Gainesville, FL","12","Florida","001","Alachua","29.54472200081","-82.296111"
"09/24/2016","120013011","3","8.1","ug/m3 LC","34","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","23540","Gainesville, FL","12","Florida","001","Alachua","29.54472200081","-82.296111"
"09/25/2016","120013011","3","8","ug/m3 LC","33","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","23540","Gainesville, FL","12","Florida","001","Alachua","29.54472200081","-82.296111"
"09/26/2016","120013011","3","5.5","ug/m3 LC","23","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","23540","Gainesville, FL","12","Florida","001","Alachua","29.54472200081","-82.296111"
"09/27/2016","120013011","3","6.1","ug/m3 LC","25","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","23540","Gainesville, FL","12","Florida","001","Alachua","29.54472200081","-82.296111"
"09/28/2016","120013011","3","6.8","ug/m3 LC","28","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","23540","Gainesville, FL","12","Florida","001","Alachua","29.54472200081","-82.296111"
"09/29/2016","120013011","3","8","ug/m3 LC","33","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","23540","Gainesville, FL","12","Florida","001","Alachua","29.54472200081","-82.296111"
"09/30/2016","120013011","3","10.4","ug/m3 LC","43","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","23540","Gainesville, FL","12","Florida","001","Alachua","29.54472200081","-82.296111"
"10/01/2016","120013011","3","12.3","ug/m3 LC","51","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","23540","Gainesville, FL","12","Florida","001","Alachua","29.54472200081","-82.296111"
"10/02/2016","120013011","3","7.3","ug/m3 LC","30","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","23540","Gainesville, FL","12","Florida","001","Alachua","29.54472200081","-82.296111"
"10/03/2016","120013011","3","4.7","ug/m3 LC","20","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","23540","Gainesville, FL","12","Florida","001","Alachua","29.54472200081","-82.296111"
"10/04/2016","120013011","3","5.4","ug/m3 LC","23","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","23540","Gainesville, FL","12","Florida","001","Alachua","29.54472200081","-82.296111"
"10/05/2016","120013011","3","6.9","ug/m3 LC","29","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","23540","Gainesville, FL","12","Florida","001","Alachua","29.54472200081","-82.296111"
"10/06/2016","120013011","3","3.4","ug/m3 LC","14","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","23540","Gainesville, FL","12","Florida","001","Alachua","29.54472200081","-82.296111"
"10/09/2016","120013011","3","5.7","ug/m3 LC","24","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","23540","Gainesville, FL","12","Florida","001","Alachua","29.54472200081","-82.296111"
"10/10/2016","120013011","3","5.3","ug/m3 LC","22","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","23540","Gainesville, FL","12","Florida","001","Alachua","29.54472200081","-82.296111"
"10/11/2016","120013011","3","6.5","ug/m3 LC","27","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","23540","Gainesville, FL","12","Florida","001","Alachua","29.54472200081","-82.296111"
"10/12/2016","120013011","3","7.7","ug/m3 LC","32","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","23540","Gainesville, FL","12","Florida","001","Alachua","29.54472200081","-82.296111"
"10/13/2016","120013011","3","6.1","ug/m3 LC","25","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","23540","Gainesville, FL","12","Florida","001","Alachua","29.54472200081","-82.296111"
"10/14/2016","120013011","3","6.2","ug/m3 LC","26","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","23540","Gainesville, FL","12","Florida","001","Alachua","29.54472200081","-82.296111"
"10/15/2016","120013011","3","6.6","ug/m3 LC","28","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","23540","Gainesville, FL","12","Florida","001","Alachua","29.54472200081","-82.296111"
"10/16/2016","120013011","3","5","ug/m3 LC","21","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","23540","Gainesville, FL","12","Florida","001","Alachua","29.54472200081","-82.296111"
"10/17/2016","120013011","3","5","ug/m3 LC","21","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","23540","Gainesville, FL","12","Florida","001","Alachua","29.54472200081","-82.296111"
"10/18/2016","120013011","3","5.3","ug/m3 LC","22","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","23540","Gainesville, FL","12","Florida","001","Alachua","29.54472200081","-82.296111"
"10/19/2016","120013011","3","5","ug/m3 LC","21","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","23540","Gainesville, FL","12","Florida","001","Alachua","29.54472200081","-82.296111"
"10/20/2016","120013011","3","6.1","ug/m3 LC","25","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","23540","Gainesville, FL","12","Florida","001","Alachua","29.54472200081","-82.296111"
"10/21/2016","120013011","3","7.2","ug/m3 LC","30","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","23540","Gainesville, FL","12","Florida","001","Alachua","29.54472200081","-82.296111"
"10/22/2016","120013011","3","5.8","ug/m3 LC","24","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","23540","Gainesville, FL","12","Florida","001","Alachua","29.54472200081","-82.296111"
"10/23/2016","120013011","3","7.6","ug/m3 LC","32","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","23540","Gainesville, FL","12","Florida","001","Alachua","29.54472200081","-82.296111"
"10/24/2016","120013011","3","6.3","ug/m3 LC","26","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","23540","Gainesville, FL","12","Florida","001","Alachua","29.54472200081","-82.296111"
"10/25/2016","120013011","3","11.3","ug/m3 LC","47","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","23540","Gainesville, FL","12","Florida","001","Alachua","29.54472200081","-82.296111"
"10/26/2016","120013011","3","9.2","ug/m3 LC","38","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","23540","Gainesville, FL","12","Florida","001","Alachua","29.54472200081","-82.296111"
"10/27/2016","120013011","3","6.3","ug/m3 LC","26","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","23540","Gainesville, FL","12","Florida","001","Alachua","29.54472200081","-82.296111"
"10/28/2016","120013011","3","7.3","ug/m3 LC","30","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","23540","Gainesville, FL","12","Florida","001","Alachua","29.54472200081","-82.296111"
"10/29/2016","120013011","3","7.6","ug/m3 LC","32","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","23540","Gainesville, FL","12","Florida","001","Alachua","29.54472200081","-82.296111"
"10/30/2016","120013011","3","8.1","ug/m3 LC","34","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","23540","Gainesville, FL","12","Florida","001","Alachua","29.54472200081","-82.296111"
"10/31/2016","120013011","3","8","ug/m3 LC","33","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","23540","Gainesville, FL","12","Florida","001","Alachua","29.54472200081","-82.296111"
"11/01/2016","120013011","3","10.9","ug/m3 LC","45","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","23540","Gainesville, FL","12","Florida","001","Alachua","29.54472200081","-82.296111"
"11/02/2016","120013011","3","7.1","ug/m3 LC","30","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","23540","Gainesville, FL","12","Florida","001","Alachua","29.54472200081","-82.296111"
"11/03/2016","120013011","3","5.7","ug/m3 LC","24","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","23540","Gainesville, FL","12","Florida","001","Alachua","29.54472200081","-82.296111"
"11/04/2016","120013011","3","10.2","ug/m3 LC","43","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","23540","Gainesville, FL","12","Florida","001","Alachua","29.54472200081","-82.296111"
"11/05/2016","120013011","3","5.7","ug/m3 LC","24","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","23540","Gainesville, FL","12","Florida","001","Alachua","29.54472200081","-82.296111"
"11/06/2016","120013011","3","6.9","ug/m3 LC","29","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","23540","Gainesville, FL","12","Florida","001","Alachua","29.54472200081","-82.296111"
"11/07/2016","120013011","3","3.7","ug/m3 LC","15","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","23540","Gainesville, FL","12","Florida","001","Alachua","29.54472200081","-82.296111"
"11/08/2016","120013011","3","5.2","ug/m3 LC","22","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","23540","Gainesville, FL","12","Florida","001","Alachua","29.54472200081","-82.296111"
"11/11/2016","120013011","3","14.3","ug/m3 LC","56","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","23540","Gainesville, FL","12","Florida","001","Alachua","29.54472200081","-82.296111"
"11/12/2016","120013011","3","23.7","ug/m3 LC","75","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","23540","Gainesville, FL","12","Florida","001","Alachua","29.54472200081","-82.296111"
"11/13/2016","120013011","3","11.2","ug/m3 LC","47","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","23540","Gainesville, FL","12","Florida","001","Alachua","29.54472200081","-82.296111"
"11/14/2016","120013011","3","12.8","ug/m3 LC","52","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","23540","Gainesville, FL","12","Florida","001","Alachua","29.54472200081","-82.296111"
"11/15/2016","120013011","3","13.1","ug/m3 LC","53","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","23540","Gainesville, FL","12","Florida","001","Alachua","29.54472200081","-82.296111"
"11/16/2016","120013011","3","13.2","ug/m3 LC","53","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","23540","Gainesville, FL","12","Florida","001","Alachua","29.54472200081","-82.296111"
"11/17/2016","120013011","3","16.8","ug/m3 LC","61","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","23540","Gainesville, FL","12","Florida","001","Alachua","29.54472200081","-82.296111"
"11/18/2016","120013011","3","17.9","ug/m3 LC","63","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","23540","Gainesville, FL","12","Florida","001","Alachua","29.54472200081","-82.296111"
"11/19/2016","120013011","3","10.3","ug/m3 LC","43","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","23540","Gainesville, FL","12","Florida","001","Alachua","29.54472200081","-82.296111"
"11/20/2016","120013011","3","5.6","ug/m3 LC","23","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","23540","Gainesville, FL","12","Florida","001","Alachua","29.54472200081","-82.296111"
"11/21/2016","120013011","3","8.4","ug/m3 LC","35","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","23540","Gainesville, FL","12","Florida","001","Alachua","29.54472200081","-82.296111"
"11/22/2016","120013011","3","10.3","ug/m3 LC","43","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","23540","Gainesville, FL","12","Florida","001","Alachua","29.54472200081","-82.296111"
