"Date","AQS_SITE_ID","POC","Daily Mean PM2.5 Concentration","UNITS","DAILY_AQI_VALUE","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"04/01/2016","250030006","3","1.4","ug/m3 LC","6","1","100.0000","88101","PM2.5 - Local Conditions","38340","Pittsfield, MA","25","Massachusetts","003","Berkshire","42.4520173721286","-73.2550887606996"
"04/02/2016","250030006","3","5.5","ug/m3 LC","23","1","100.0000","88101","PM2.5 - Local Conditions","38340","Pittsfield, MA","25","Massachusetts","003","Berkshire","42.4520173721286","-73.2550887606996"
"04/03/2016","250030006","3","4.5","ug/m3 LC","19","1","100.0000","88101","PM2.5 - Local Conditions","38340","Pittsfield, MA","25","Massachusetts","003","Berkshire","42.4520173721286","-73.2550887606996"
"04/04/2016","250030006","3","6.6","ug/m3 LC","28","1","100.0000","88101","PM2.5 - Local Conditions","38340","Pittsfield, MA","25","Massachusetts","003","Berkshire","42.4520173721286","-73.2550887606996"
"04/05/2016","250030006","3","6.1","ug/m3 LC","25","1","100.0000","88101","PM2.5 - Local Conditions","38340","Pittsfield, MA","25","Massachusetts","003","Berkshire","42.4520173721286","-73.2550887606996"
"04/06/2016","250030006","3","7.1","ug/m3 LC","30","1","100.0000","88101","PM2.5 - Local Conditions","38340","Pittsfield, MA","25","Massachusetts","003","Berkshire","42.4520173721286","-73.2550887606996"
"04/07/2016","250030006","3","4.2","ug/m3 LC","18","1","100.0000","88101","PM2.5 - Local Conditions","38340","Pittsfield, MA","25","Massachusetts","003","Berkshire","42.4520173721286","-73.2550887606996"
"04/08/2016","250030006","3","2.5","ug/m3 LC","10","1","100.0000","88101","PM2.5 - Local Conditions","38340","Pittsfield, MA","25","Massachusetts","003","Berkshire","42.4520173721286","-73.2550887606996"
"04/09/2016","250030006","3","5.1","ug/m3 LC","21","1","100.0000","88101","PM2.5 - Local Conditions","38340","Pittsfield, MA","25","Massachusetts","003","Berkshire","42.4520173721286","-73.2550887606996"
"04/10/2016","250030006","3","4.6","ug/m3 LC","19","1","100.0000","88101","PM2.5 - Local Conditions","38340","Pittsfield, MA","25","Massachusetts","003","Berkshire","42.4520173721286","-73.2550887606996"
"04/11/2016","250030006","3","10","ug/m3 LC","42","1","100.0000","88101","PM2.5 - Local Conditions","38340","Pittsfield, MA","25","Massachusetts","003","Berkshire","42.4520173721286","-73.2550887606996"
"04/12/2016","250030006","3","5.7","ug/m3 LC","24","1","100.0000","88101","PM2.5 - Local Conditions","38340","Pittsfield, MA","25","Massachusetts","003","Berkshire","42.4520173721286","-73.2550887606996"
"04/13/2016","250030006","3","4.2","ug/m3 LC","18","1","100.0000","88101","PM2.5 - Local Conditions","38340","Pittsfield, MA","25","Massachusetts","003","Berkshire","42.4520173721286","-73.2550887606996"
"04/14/2016","250030006","3","7","ug/m3 LC","29","1","100.0000","88101","PM2.5 - Local Conditions","38340","Pittsfield, MA","25","Massachusetts","003","Berkshire","42.4520173721286","-73.2550887606996"
"04/15/2016","250030006","3","9.3","ug/m3 LC","39","1","100.0000","88101","PM2.5 - Local Conditions","38340","Pittsfield, MA","25","Massachusetts","003","Berkshire","42.4520173721286","-73.2550887606996"
"04/16/2016","250030006","3","13.6","ug/m3 LC","54","1","100.0000","88101","PM2.5 - Local Conditions","38340","Pittsfield, MA","25","Massachusetts","003","Berkshire","42.4520173721286","-73.2550887606996"
"04/17/2016","250030006","3","10.9","ug/m3 LC","45","1","100.0000","88101","PM2.5 - Local Conditions","38340","Pittsfield, MA","25","Massachusetts","003","Berkshire","42.4520173721286","-73.2550887606996"
"04/18/2016","250030006","3","6","ug/m3 LC","25","1","100.0000","88101","PM2.5 - Local Conditions","38340","Pittsfield, MA","25","Massachusetts","003","Berkshire","42.4520173721286","-73.2550887606996"
"04/19/2016","250030006","3","3","ug/m3 LC","13","1","100.0000","88101","PM2.5 - Local Conditions","38340","Pittsfield, MA","25","Massachusetts","003","Berkshire","42.4520173721286","-73.2550887606996"
"04/20/2016","250030006","3","4.4","ug/m3 LC","18","1","100.0000","88101","PM2.5 - Local Conditions","38340","Pittsfield, MA","25","Massachusetts","003","Berkshire","42.4520173721286","-73.2550887606996"
"04/21/2016","250030006","3","8.3","ug/m3 LC","35","1","100.0000","88101","PM2.5 - Local Conditions","38340","Pittsfield, MA","25","Massachusetts","003","Berkshire","42.4520173721286","-73.2550887606996"
"04/22/2016","250030006","3","12.1","ug/m3 LC","51","1","100.0000","88101","PM2.5 - Local Conditions","38340","Pittsfield, MA","25","Massachusetts","003","Berkshire","42.4520173721286","-73.2550887606996"
