"Date","AQS_SITE_ID","POC","Daily Mean PM2.5 Concentration","UNITS","DAILY_AQI_VALUE","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"01/20/2016","260490021","3","11.6","ug/m3 LC","48","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22420","Flint, MI","26","Michigan","049","Genesee","43.0472241917062","-83.6701590874905"
"01/21/2016","260490021","3","13.1","ug/m3 LC","53","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22420","Flint, MI","26","Michigan","049","Genesee","43.0472241917062","-83.6701590874905"
"01/22/2016","260490021","3","13.4","ug/m3 LC","54","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22420","Flint, MI","26","Michigan","049","Genesee","43.0472241917062","-83.6701590874905"
"01/23/2016","260490021","3","6.1","ug/m3 LC","25","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22420","Flint, MI","26","Michigan","049","Genesee","43.0472241917062","-83.6701590874905"
"01/24/2016","260490021","3","10.4","ug/m3 LC","43","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22420","Flint, MI","26","Michigan","049","Genesee","43.0472241917062","-83.6701590874905"
"01/25/2016","260490021","3","11.4","ug/m3 LC","48","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22420","Flint, MI","26","Michigan","049","Genesee","43.0472241917062","-83.6701590874905"
"01/26/2016","260490021","3","6.9","ug/m3 LC","29","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22420","Flint, MI","26","Michigan","049","Genesee","43.0472241917062","-83.6701590874905"
"01/27/2016","260490021","3","3.5","ug/m3 LC","15","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22420","Flint, MI","26","Michigan","049","Genesee","43.0472241917062","-83.6701590874905"
"01/28/2016","260490021","3","6.7","ug/m3 LC","28","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22420","Flint, MI","26","Michigan","049","Genesee","43.0472241917062","-83.6701590874905"
"01/29/2016","260490021","3","4.5","ug/m3 LC","19","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22420","Flint, MI","26","Michigan","049","Genesee","43.0472241917062","-83.6701590874905"
"01/30/2016","260490021","3","9.5","ug/m3 LC","40","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22420","Flint, MI","26","Michigan","049","Genesee","43.0472241917062","-83.6701590874905"
"01/31/2016","260490021","3","11.7","ug/m3 LC","49","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22420","Flint, MI","26","Michigan","049","Genesee","43.0472241917062","-83.6701590874905"
"02/01/2016","260490021","3","5.8","ug/m3 LC","24","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22420","Flint, MI","26","Michigan","049","Genesee","43.0472241917062","-83.6701590874905"
"02/02/2016","260490021","3","9.2","ug/m3 LC","38","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22420","Flint, MI","26","Michigan","049","Genesee","43.0472241917062","-83.6701590874905"
"02/03/2016","260490021","3","9.1","ug/m3 LC","38","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22420","Flint, MI","26","Michigan","049","Genesee","43.0472241917062","-83.6701590874905"
"02/04/2016","260490021","3","4.3","ug/m3 LC","18","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22420","Flint, MI","26","Michigan","049","Genesee","43.0472241917062","-83.6701590874905"
"02/05/2016","260490021","3","8.5","ug/m3 LC","35","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22420","Flint, MI","26","Michigan","049","Genesee","43.0472241917062","-83.6701590874905"
"02/06/2016","260490021","3","7.6","ug/m3 LC","32","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22420","Flint, MI","26","Michigan","049","Genesee","43.0472241917062","-83.6701590874905"
"02/07/2016","260490021","3","8.2","ug/m3 LC","34","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22420","Flint, MI","26","Michigan","049","Genesee","43.0472241917062","-83.6701590874905"
"02/08/2016","260490021","3","6.5","ug/m3 LC","27","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22420","Flint, MI","26","Michigan","049","Genesee","43.0472241917062","-83.6701590874905"
"02/09/2016","260490021","3","3.2","ug/m3 LC","13","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22420","Flint, MI","26","Michigan","049","Genesee","43.0472241917062","-83.6701590874905"
"02/10/2016","260490021","3","3.2","ug/m3 LC","13","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22420","Flint, MI","26","Michigan","049","Genesee","43.0472241917062","-83.6701590874905"
"02/11/2016","260490021","3","5.6","ug/m3 LC","23","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22420","Flint, MI","26","Michigan","049","Genesee","43.0472241917062","-83.6701590874905"
"02/12/2016","260490021","3","6.5","ug/m3 LC","27","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22420","Flint, MI","26","Michigan","049","Genesee","43.0472241917062","-83.6701590874905"
"02/13/2016","260490021","3","7.5","ug/m3 LC","31","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22420","Flint, MI","26","Michigan","049","Genesee","43.0472241917062","-83.6701590874905"
"02/14/2016","260490021","3","11","ug/m3 LC","46","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22420","Flint, MI","26","Michigan","049","Genesee","43.0472241917062","-83.6701590874905"
"02/15/2016","260490021","3","11.7","ug/m3 LC","49","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22420","Flint, MI","26","Michigan","049","Genesee","43.0472241917062","-83.6701590874905"
"02/16/2016","260490021","3","16.3","ug/m3 LC","60","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22420","Flint, MI","26","Michigan","049","Genesee","43.0472241917062","-83.6701590874905"
"02/17/2016","260490021","3","7.7","ug/m3 LC","32","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22420","Flint, MI","26","Michigan","049","Genesee","43.0472241917062","-83.6701590874905"
"02/18/2016","260490021","3","15.1","ug/m3 LC","57","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22420","Flint, MI","26","Michigan","049","Genesee","43.0472241917062","-83.6701590874905"
"02/19/2016","260490021","3","6.8","ug/m3 LC","28","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22420","Flint, MI","26","Michigan","049","Genesee","43.0472241917062","-83.6701590874905"
"02/20/2016","260490021","3","4.4","ug/m3 LC","18","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22420","Flint, MI","26","Michigan","049","Genesee","43.0472241917062","-83.6701590874905"
"02/21/2016","260490021","3","4.7","ug/m3 LC","20","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22420","Flint, MI","26","Michigan","049","Genesee","43.0472241917062","-83.6701590874905"
"02/22/2016","260490021","3","3.6","ug/m3 LC","15","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22420","Flint, MI","26","Michigan","049","Genesee","43.0472241917062","-83.6701590874905"
"02/23/2016","260490021","3","5.6","ug/m3 LC","23","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22420","Flint, MI","26","Michigan","049","Genesee","43.0472241917062","-83.6701590874905"
"02/24/2016","260490021","3","2.8","ug/m3 LC","12","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22420","Flint, MI","26","Michigan","049","Genesee","43.0472241917062","-83.6701590874905"
"02/25/2016","260490021","3","5.4","ug/m3 LC","23","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22420","Flint, MI","26","Michigan","049","Genesee","43.0472241917062","-83.6701590874905"
"02/26/2016","260490021","3","5.5","ug/m3 LC","23","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22420","Flint, MI","26","Michigan","049","Genesee","43.0472241917062","-83.6701590874905"
"02/27/2016","260490021","3","7.9","ug/m3 LC","33","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22420","Flint, MI","26","Michigan","049","Genesee","43.0472241917062","-83.6701590874905"
"02/28/2016","260490021","3","9.2","ug/m3 LC","38","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22420","Flint, MI","26","Michigan","049","Genesee","43.0472241917062","-83.6701590874905"
"02/29/2016","260490021","3","6.2","ug/m3 LC","26","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22420","Flint, MI","26","Michigan","049","Genesee","43.0472241917062","-83.6701590874905"
"03/01/2016","260490021","3","3.9","ug/m3 LC","16","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22420","Flint, MI","26","Michigan","049","Genesee","43.0472241917062","-83.6701590874905"
"03/02/2016","260490021","3","6.6","ug/m3 LC","28","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22420","Flint, MI","26","Michigan","049","Genesee","43.0472241917062","-83.6701590874905"
"03/03/2016","260490021","3","13.3","ug/m3 LC","54","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22420","Flint, MI","26","Michigan","049","Genesee","43.0472241917062","-83.6701590874905"
"03/04/2016","260490021","3","10.8","ug/m3 LC","45","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22420","Flint, MI","26","Michigan","049","Genesee","43.0472241917062","-83.6701590874905"
"03/05/2016","260490021","3","12.6","ug/m3 LC","52","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22420","Flint, MI","26","Michigan","049","Genesee","43.0472241917062","-83.6701590874905"
"03/06/2016","260490021","3","13.6","ug/m3 LC","54","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22420","Flint, MI","26","Michigan","049","Genesee","43.0472241917062","-83.6701590874905"
"03/07/2016","260490021","3","9.4","ug/m3 LC","39","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22420","Flint, MI","26","Michigan","049","Genesee","43.0472241917062","-83.6701590874905"
"03/08/2016","260490021","3","11","ug/m3 LC","46","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22420","Flint, MI","26","Michigan","049","Genesee","43.0472241917062","-83.6701590874905"
"03/09/2016","260490021","3","11.4","ug/m3 LC","48","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22420","Flint, MI","26","Michigan","049","Genesee","43.0472241917062","-83.6701590874905"
"03/10/2016","260490021","3","7.5","ug/m3 LC","31","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22420","Flint, MI","26","Michigan","049","Genesee","43.0472241917062","-83.6701590874905"
"03/11/2016","260490021","3","6.6","ug/m3 LC","28","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22420","Flint, MI","26","Michigan","049","Genesee","43.0472241917062","-83.6701590874905"
"03/12/2016","260490021","3","11.5","ug/m3 LC","48","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22420","Flint, MI","26","Michigan","049","Genesee","43.0472241917062","-83.6701590874905"
"03/13/2016","260490021","3","11.9","ug/m3 LC","50","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22420","Flint, MI","26","Michigan","049","Genesee","43.0472241917062","-83.6701590874905"
"03/14/2016","260490021","3","6.5","ug/m3 LC","27","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22420","Flint, MI","26","Michigan","049","Genesee","43.0472241917062","-83.6701590874905"
"03/15/2016","260490021","3","4.6","ug/m3 LC","19","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22420","Flint, MI","26","Michigan","049","Genesee","43.0472241917062","-83.6701590874905"
"03/16/2016","260490021","3","5.5","ug/m3 LC","23","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22420","Flint, MI","26","Michigan","049","Genesee","43.0472241917062","-83.6701590874905"
"03/17/2016","260490021","3","5.2","ug/m3 LC","22","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22420","Flint, MI","26","Michigan","049","Genesee","43.0472241917062","-83.6701590874905"
"03/18/2016","260490021","3","5.7","ug/m3 LC","24","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22420","Flint, MI","26","Michigan","049","Genesee","43.0472241917062","-83.6701590874905"
"03/19/2016","260490021","3","4.4","ug/m3 LC","18","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22420","Flint, MI","26","Michigan","049","Genesee","43.0472241917062","-83.6701590874905"
"03/20/2016","260490021","3","5.9","ug/m3 LC","25","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22420","Flint, MI","26","Michigan","049","Genesee","43.0472241917062","-83.6701590874905"
"03/21/2016","260490021","3","4.9","ug/m3 LC","20","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22420","Flint, MI","26","Michigan","049","Genesee","43.0472241917062","-83.6701590874905"
"03/22/2016","260490021","3","10.6","ug/m3 LC","44","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22420","Flint, MI","26","Michigan","049","Genesee","43.0472241917062","-83.6701590874905"
"03/23/2016","260490021","3","6.7","ug/m3 LC","28","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22420","Flint, MI","26","Michigan","049","Genesee","43.0472241917062","-83.6701590874905"
"03/24/2016","260490021","3","4.6","ug/m3 LC","19","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22420","Flint, MI","26","Michigan","049","Genesee","43.0472241917062","-83.6701590874905"
"03/25/2016","260490021","3","7.6","ug/m3 LC","32","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22420","Flint, MI","26","Michigan","049","Genesee","43.0472241917062","-83.6701590874905"
"03/26/2016","260490021","3","9.3","ug/m3 LC","39","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22420","Flint, MI","26","Michigan","049","Genesee","43.0472241917062","-83.6701590874905"
"03/27/2016","260490021","3","11.5","ug/m3 LC","48","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22420","Flint, MI","26","Michigan","049","Genesee","43.0472241917062","-83.6701590874905"
"03/28/2016","260490021","3","6.2","ug/m3 LC","26","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22420","Flint, MI","26","Michigan","049","Genesee","43.0472241917062","-83.6701590874905"
"03/29/2016","260490021","3","5.8","ug/m3 LC","24","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22420","Flint, MI","26","Michigan","049","Genesee","43.0472241917062","-83.6701590874905"
"03/30/2016","260490021","3","9.1","ug/m3 LC","38","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22420","Flint, MI","26","Michigan","049","Genesee","43.0472241917062","-83.6701590874905"
"03/31/2016","260490021","3","7","ug/m3 LC","29","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22420","Flint, MI","26","Michigan","049","Genesee","43.0472241917062","-83.6701590874905"
"04/01/2016","260490021","3","3.5","ug/m3 LC","15","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22420","Flint, MI","26","Michigan","049","Genesee","43.0472241917062","-83.6701590874905"
"04/02/2016","260490021","3","3.9","ug/m3 LC","16","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22420","Flint, MI","26","Michigan","049","Genesee","43.0472241917062","-83.6701590874905"
"04/03/2016","260490021","3","5.5","ug/m3 LC","23","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22420","Flint, MI","26","Michigan","049","Genesee","43.0472241917062","-83.6701590874905"
"04/04/2016","260490021","3","9.5","ug/m3 LC","40","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22420","Flint, MI","26","Michigan","049","Genesee","43.0472241917062","-83.6701590874905"
"04/05/2016","260490021","3","5","ug/m3 LC","21","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22420","Flint, MI","26","Michigan","049","Genesee","43.0472241917062","-83.6701590874905"
"04/06/2016","260490021","3","4.9","ug/m3 LC","20","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22420","Flint, MI","26","Michigan","049","Genesee","43.0472241917062","-83.6701590874905"
"04/07/2016","260490021","3","4.5","ug/m3 LC","19","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22420","Flint, MI","26","Michigan","049","Genesee","43.0472241917062","-83.6701590874905"
"04/08/2016","260490021","3","2.9","ug/m3 LC","12","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22420","Flint, MI","26","Michigan","049","Genesee","43.0472241917062","-83.6701590874905"
"04/09/2016","260490021","3","4.4","ug/m3 LC","18","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22420","Flint, MI","26","Michigan","049","Genesee","43.0472241917062","-83.6701590874905"
"04/10/2016","260490021","3","5.8","ug/m3 LC","24","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22420","Flint, MI","26","Michigan","049","Genesee","43.0472241917062","-83.6701590874905"
"04/11/2016","260490021","3","6.8","ug/m3 LC","28","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22420","Flint, MI","26","Michigan","049","Genesee","43.0472241917062","-83.6701590874905"
"04/12/2016","260490021","3","4.6","ug/m3 LC","19","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22420","Flint, MI","26","Michigan","049","Genesee","43.0472241917062","-83.6701590874905"
"04/13/2016","260490021","3","5.5","ug/m3 LC","23","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22420","Flint, MI","26","Michigan","049","Genesee","43.0472241917062","-83.6701590874905"
"04/14/2016","260490021","3","6.4","ug/m3 LC","27","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22420","Flint, MI","26","Michigan","049","Genesee","43.0472241917062","-83.6701590874905"
"04/15/2016","260490021","3","10.1","ug/m3 LC","42","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22420","Flint, MI","26","Michigan","049","Genesee","43.0472241917062","-83.6701590874905"
"04/16/2016","260490021","3","12.4","ug/m3 LC","52","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22420","Flint, MI","26","Michigan","049","Genesee","43.0472241917062","-83.6701590874905"
"04/17/2016","260490021","3","15.3","ug/m3 LC","58","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22420","Flint, MI","26","Michigan","049","Genesee","43.0472241917062","-83.6701590874905"
"04/18/2016","260490021","3","12.7","ug/m3 LC","52","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22420","Flint, MI","26","Michigan","049","Genesee","43.0472241917062","-83.6701590874905"
"04/19/2016","260490021","3","6.4","ug/m3 LC","27","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22420","Flint, MI","26","Michigan","049","Genesee","43.0472241917062","-83.6701590874905"
"04/20/2016","260490021","3","4.7","ug/m3 LC","20","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22420","Flint, MI","26","Michigan","049","Genesee","43.0472241917062","-83.6701590874905"
"04/21/2016","260490021","3","8.7","ug/m3 LC","36","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22420","Flint, MI","26","Michigan","049","Genesee","43.0472241917062","-83.6701590874905"
"04/22/2016","260490021","3","4.8","ug/m3 LC","20","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22420","Flint, MI","26","Michigan","049","Genesee","43.0472241917062","-83.6701590874905"
"04/23/2016","260490021","3","3.7","ug/m3 LC","15","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22420","Flint, MI","26","Michigan","049","Genesee","43.0472241917062","-83.6701590874905"
"04/24/2016","260490021","3","7.1","ug/m3 LC","30","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22420","Flint, MI","26","Michigan","049","Genesee","43.0472241917062","-83.6701590874905"
"04/25/2016","260490021","3","9.9","ug/m3 LC","41","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22420","Flint, MI","26","Michigan","049","Genesee","43.0472241917062","-83.6701590874905"
"04/26/2016","260490021","3","5.2","ug/m3 LC","22","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22420","Flint, MI","26","Michigan","049","Genesee","43.0472241917062","-83.6701590874905"
"04/27/2016","260490021","3","5.4","ug/m3 LC","23","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22420","Flint, MI","26","Michigan","049","Genesee","43.0472241917062","-83.6701590874905"
"04/28/2016","260490021","3","5","ug/m3 LC","21","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22420","Flint, MI","26","Michigan","049","Genesee","43.0472241917062","-83.6701590874905"
"04/29/2016","260490021","3","5.7","ug/m3 LC","24","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22420","Flint, MI","26","Michigan","049","Genesee","43.0472241917062","-83.6701590874905"
"04/30/2016","260490021","3","6.4","ug/m3 LC","27","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22420","Flint, MI","26","Michigan","049","Genesee","43.0472241917062","-83.6701590874905"
"05/01/2016","260490021","3","4.8","ug/m3 LC","20","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22420","Flint, MI","26","Michigan","049","Genesee","43.0472241917062","-83.6701590874905"
"05/02/2016","260490021","3","4.5","ug/m3 LC","19","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22420","Flint, MI","26","Michigan","049","Genesee","43.0472241917062","-83.6701590874905"
"05/03/2016","260490021","3","7.4","ug/m3 LC","31","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22420","Flint, MI","26","Michigan","049","Genesee","43.0472241917062","-83.6701590874905"
"05/04/2016","260490021","3","7.5","ug/m3 LC","31","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22420","Flint, MI","26","Michigan","049","Genesee","43.0472241917062","-83.6701590874905"
"05/05/2016","260490021","3","6.9","ug/m3 LC","29","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22420","Flint, MI","26","Michigan","049","Genesee","43.0472241917062","-83.6701590874905"
"05/06/2016","260490021","3","9.2","ug/m3 LC","38","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22420","Flint, MI","26","Michigan","049","Genesee","43.0472241917062","-83.6701590874905"
"05/07/2016","260490021","3","8.5","ug/m3 LC","35","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22420","Flint, MI","26","Michigan","049","Genesee","43.0472241917062","-83.6701590874905"
"05/08/2016","260490021","3","6.3","ug/m3 LC","26","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22420","Flint, MI","26","Michigan","049","Genesee","43.0472241917062","-83.6701590874905"
"05/09/2016","260490021","3","5.7","ug/m3 LC","24","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22420","Flint, MI","26","Michigan","049","Genesee","43.0472241917062","-83.6701590874905"
"05/10/2016","260490021","3","5.5","ug/m3 LC","23","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22420","Flint, MI","26","Michigan","049","Genesee","43.0472241917062","-83.6701590874905"
"05/11/2016","260490021","3","10.8","ug/m3 LC","45","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22420","Flint, MI","26","Michigan","049","Genesee","43.0472241917062","-83.6701590874905"
"05/12/2016","260490021","3","8.4","ug/m3 LC","35","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22420","Flint, MI","26","Michigan","049","Genesee","43.0472241917062","-83.6701590874905"
"05/13/2016","260490021","3","4.2","ug/m3 LC","18","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22420","Flint, MI","26","Michigan","049","Genesee","43.0472241917062","-83.6701590874905"
"05/14/2016","260490021","3","2.3","ug/m3 LC","10","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22420","Flint, MI","26","Michigan","049","Genesee","43.0472241917062","-83.6701590874905"
"05/15/2016","260490021","3","3.3","ug/m3 LC","14","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22420","Flint, MI","26","Michigan","049","Genesee","43.0472241917062","-83.6701590874905"
"05/16/2016","260490021","3","8.6","ug/m3 LC","36","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22420","Flint, MI","26","Michigan","049","Genesee","43.0472241917062","-83.6701590874905"
"05/17/2016","260490021","3","4.7","ug/m3 LC","20","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22420","Flint, MI","26","Michigan","049","Genesee","43.0472241917062","-83.6701590874905"
"05/18/2016","260490021","3","6.3","ug/m3 LC","26","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22420","Flint, MI","26","Michigan","049","Genesee","43.0472241917062","-83.6701590874905"
"05/19/2016","260490021","3","7.5","ug/m3 LC","31","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22420","Flint, MI","26","Michigan","049","Genesee","43.0472241917062","-83.6701590874905"
"05/20/2016","260490021","3","8.1","ug/m3 LC","34","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22420","Flint, MI","26","Michigan","049","Genesee","43.0472241917062","-83.6701590874905"
"05/21/2016","260490021","3","7.7","ug/m3 LC","32","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22420","Flint, MI","26","Michigan","049","Genesee","43.0472241917062","-83.6701590874905"
"05/22/2016","260490021","3","8","ug/m3 LC","33","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22420","Flint, MI","26","Michigan","049","Genesee","43.0472241917062","-83.6701590874905"
"05/23/2016","260490021","3","14","ug/m3 LC","55","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22420","Flint, MI","26","Michigan","049","Genesee","43.0472241917062","-83.6701590874905"
"05/24/2016","260490021","3","16.6","ug/m3 LC","60","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22420","Flint, MI","26","Michigan","049","Genesee","43.0472241917062","-83.6701590874905"
"05/25/2016","260490021","3","16.1","ug/m3 LC","59","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22420","Flint, MI","26","Michigan","049","Genesee","43.0472241917062","-83.6701590874905"
"05/26/2016","260490021","3","10.3","ug/m3 LC","43","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22420","Flint, MI","26","Michigan","049","Genesee","43.0472241917062","-83.6701590874905"
"05/27/2016","260490021","3","8.5","ug/m3 LC","35","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22420","Flint, MI","26","Michigan","049","Genesee","43.0472241917062","-83.6701590874905"
"05/28/2016","260490021","3","13.2","ug/m3 LC","53","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22420","Flint, MI","26","Michigan","049","Genesee","43.0472241917062","-83.6701590874905"
"05/29/2016","260490021","3","8.6","ug/m3 LC","36","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22420","Flint, MI","26","Michigan","049","Genesee","43.0472241917062","-83.6701590874905"
"05/30/2016","260490021","3","5.3","ug/m3 LC","22","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22420","Flint, MI","26","Michigan","049","Genesee","43.0472241917062","-83.6701590874905"
"05/31/2016","260490021","3","6.8","ug/m3 LC","28","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22420","Flint, MI","26","Michigan","049","Genesee","43.0472241917062","-83.6701590874905"
